debugSOD05T:debugLI9205,18,1487824124660,"{""rt"": 322, ""trial_type"": ""single-stim"", ""stimulus"": ""/static/images/blue.png"", ""key_press"": 70, ""response"": ""go"", ""trial_index"": 16}"
debugSOD05T:debugLI9205,19,1487824126512,"{""rt"": 356, ""trial_type"": ""single-stim"", ""stimulus"": ""/static/images/blue.png"", ""key_press"": 70, ""response"": ""go"", ""trial_index"": 17}"
debugSOD05T:debugLI9205,20,1487824129211,"{""rt"": 390, ""trial_type"": ""single-stim"", ""stimulus"": ""/static/images/blue.png"", ""key_press"": 70, ""response"": ""go"", ""trial_index"": 18}"
debugSOD05T:debugLI9205,21,1487824132197,"{""rt"": -1, ""trial_type"": ""single-stim"", ""stimulus"": ""/static/images/orange.png"", ""key_press"": -1, ""response"": ""no-go"", ""trial_index"": 19}"
debugSOD05T:debugLI9205,22,1487824133858,"{""rt"": 389, ""trial_type"": ""text"", ""key_press"": 70, ""trial_index"": 0}"
debug2EAGZ2:debugZF9I1L,0,1487872134950,"{""rt"": 799, ""trial_type"": ""text"", ""key_press"": 32, ""trial_index"": 0}"
debug2EAGZ2:debugZF9I1L,1,1487872135934,"{""rt"": 898, ""trial_type"": ""text"", ""key_press"": 32, ""trial_index"": 0}"
debug2EAGZ2:debugZF9I1L,2,1487872139244,"{""rt"": -1, ""trial_type"": ""single-stim"", ""stimulus"": """", ""key_press"": -1, ""trial_index"": 0}"
debug2EAGZ2:debugZF9I1L,3,1487872139772,"{""rt"": 363, ""trial_type"": ""single-stim"", ""stimulus"": ""/static/images/grey.png"", ""key_press"": 32, ""trial_index"": 1}"
debug2EAGZ2:debugZF9I1L,4,1487872141075,"{""rt"": -1, ""trial_type"": ""single-stim"", ""stimulus"": """", ""key_press"": -1, ""trial_index"": 2}"
debug2EAGZ2:debugZF9I1L,5,1487872141459,"{""rt"": 315, ""trial_type"": ""text"", ""key_press"": 32, ""trial_index"": 0}"
